year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,age85plu,0,NOT FOUND,935,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26,0
2013,DEFIB,age85plu,1,AL-Alabama,71219,68,68,81.2169976451544,0.837263158841443,0.954801387270251,1.00328375845711,0.0924527959468037,0.790325644711505,1.27362474787372,1000,state,11,26,0
2013,DEFIB,age85plu,2,AK-Alaska,5629,12,12,7.11708271918051,1.68608409842702,-2.1318173743116,-2.01619614919966,-0.440964649765592,-1.14446988300757,-3.55190378742422,1000,state,11,26,0
2013,DEFIB,age85plu,4,AZ-Arizona,66660,103,105,85.2668001245101,1.23142887790646,1.57515751575158,1.47237544487526,0.10960820066546,1.21425943221857,1.78535936649937,1000,state,11,26,0
2013,DEFIB,age85plu,5,AR-Arkansas,50088,86,88,58.6135258768415,1.50135994522673,1.75690784219773,1.79701273289652,0.145695585871104,1.45675039179946,2.21675228671347,1000,state,11,26,0
2013,DEFIB,age85plu,6,CA-California,382574,480,484,472.186237032509,1.02501928696977,1.26511472290328,1.22599718744438,0.0434827937478439,1.11842922576292,1.34391078934497,1000,state,11,26,0
2013,DEFIB,age85plu,8,CO-Colorado,49598,23,23,60.5815112592435,0.379653784164895,-0.463728376144199,-0.453960028703194,-0.0717606276582688,-0.301487255863802,-0.683543677724482,1000,state,11,26,0
2013,DEFIB,age85plu,9,CT-Connecticut,77310,83,84,91.0620896626254,0.922447533448995,1.08653473030656,1.10323711368118,0.0915482668428658,0.889940237147837,1.36765602699835,1000,state,11,26,0
2013,DEFIB,age85plu,10,DE-Delaware,16859,32,33,20.3866978877767,1.61870255701321,1.95741147161753,1.93838112562574,0.255948586265183,1.37709809166909,2.72843409696989,1000,state,11,26,0
2013,DEFIB,age85plu,11,DC-District of Columbia,8821,11,11,9.43371391787417,1.16603069541447,-1.24702414692212,-1.41083564595655,-0.323828427164349,-0.778723722033573,-2.55605057812252,1000,state,11,26,0
2013,DEFIB,age85plu,12,FL-Florida,335514,566,581,414.835436183357,1.40055537527223,1.73167140566415,1.67550176562145,0.0545483427911937,1.54005782020971,1.82285764194121,1000,state,11,26,0
2013,DEFIB,age85plu,13,GA-Georgia,103834,96,100,117.447826669311,0.851441894123442,0.963075678486815,1.0203890367456,0.0776759725633112,0.837854810194126,1.24268999072687,1000,state,11,26,0
2013,DEFIB,age85plu,15,HI-Hawaii,15411,11,11,19.6708073750985,0.559204296511237,-0.713775874375446,-0.668522967665621,-0.152710364292708,-0.370049845727177,-1.20773718313058,1000,state,11,26,0
2013,DEFIB,age85plu,16,ID-Idaho,20848,14,14,26.0901825219322,0.536600308879832,-0.671527244819647,-0.641436941703371,-0.129901957385428,-0.379695000544456,-1.08361013337494,1000,state,11,26,0
2013,DEFIB,age85plu,17,IL-Illinois,231536,337,342,269.896086297237,1.26715435074281,1.47709211526501,1.51648513316971,0.0631863410507814,1.36140310469329,1.68923307960491,1000,state,11,26,0
2013,DEFIB,age85plu,18,IN-Indiana,110880,115,116,128.819608146751,0.90048403087714,1.04617604617605,1.07715347577912,0.0761687468668853,0.896942923242871,1.29357128566012,1000,state,11,26,0
