year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,age85plu,49001,VA- ABINGDON,967,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49002,VA- ALEXANDRIA,3932,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49003,VA- ARLINGTON,3481,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49004,VA- BEDFORD,830,0,0,0.979411485253628,0,0,-0.000000656806467143237,-0.000674033579476389,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49005,VA- BIG STONE GAP,209,0,0,0.232911761650968,0,0,-0.000000876802582597784,-0.00159509396418921,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49006,VA- BLACKSBURG,1148,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49007,VA- CHARLOTTESVILLE,5013,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49008,VA- CHESAPEAKE,2150,0,0,2.37106161994219,0,0,-0.000000492619735329593,-0.000376809299372297,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49009,VA- CLINTWOOD,171,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49010,VA- CULPEPER,732,0,0,0.909041256153637,0,0,-0.000000646555443711843,-0.000694897723111261,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49011,VA- DANVILLE,2462,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49012,VA- EMPORIA,584,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49013,VA- FAIRFAX,870,0,0,1.03059493371027,0,0,-0.000000644929044901938,-0.000650662429942375,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49014,VA- FALLS CHURCH,8409,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49015,VA- FARMVILLE,677,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49016,VA- FRANKLIN,566,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49017,VA- FREDERICKSBURG,3692,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49018,VA- FRONT ROYAL,562,0,0,0.6391232614335,0,0,-0.000000748871261658968,-0.000890999859176564,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49019,VA- GALAX,1154,0,0,1.36234493976801,0,0,-0.000000590858612424793,-0.00054137159913189,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49020,VA- GLOUCESTER,1099,0,0,1.29970585848034,0,0,-0.000000604516486207025,-0.000562795923895596,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49021,VA- GRUNDY,227,0,0,0.26763506176556,0,0,-0.000000822167685307507,-0.00144091141592078,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49022,VA- HAMPTON,1198,0,0,1.37367649489401,0,0,-0.000000611445759259294,-0.000553413303967262,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49023,VA- HARRISONBURG,3104,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49024,VA- HOPEWELL,693,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49025,VA- HOT SPRINGS,118,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49026,VA- KILMARNOCK,1173,0,0,1.44028093477769,0,0,-0.000000568710419988401,-0.000518302694433,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49027,VA- LEBANON,411,0,0,0.509666063531435,0,0,-0.000000725280615270205,-0.000980798204558328,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49028,VA- LEESBURG,2314,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49029,VA- LEXINGTON,847,0,0,1.01709746764512,0,0,-0.000000641161990135443,-0.000653207330059126,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49030,VA- LOW MOOR,613,0,0,0.716652520845141,0,0,-0.000000714954050879486,-0.000822073754735904,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49031,VA- LURAY,398,0,0,0.4697135840397,0,0,-0.000000766690026064489,-0.00105060961657455,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49032,VA- LYNCHBURG,4845,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49033,VA- MANASSAS,1658,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49034,VA- MARION,693,0,0,0.796416342514691,0,0,-0.00000070493756680202,-0.000773365468865488,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49035,VA- MARTINSVILLE,1600,0,0,1.79263470696454,0,0,-0.000000552616169656685,-0.00045790059097272,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49036,VA- NASSAWADOX,963,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49037,VA- NEWPORT NEWS,4638,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49038,VA- NORFOLK,4936,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49039,VA- NORTON,396,0,0,0.488439460174551,0,0,-0.000000733388284107222,-0.00100727401881971,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49040,VA- PEARISBURG,501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49041,VA- PENNINGTON GAP,245,0,0,0.268181152830341,0,0,-0.000000878229854557992,-0.00148731432602294,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49042,VA- PETERSBURG,2186,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49043,VA- PORTSMOUTH,2974,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49044,VA- PULASKI,386,0,0,0.461394850198374,0,0,-0.000000760506882403677,-0.00105566877603509,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49045,VA- RADFORD,721,0,0,0.817804816499526,0,0,-0.000000708127848420639,-0.000765296933480406,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49046,VA- RESTON,1553,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49047,VA- RICHLANDS,347,0,0,0.421547470994176,0,0,-0.000000759200707793527,-0.00110308974931127,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49048,VA- RICHMOND,17840,22,22,20.1513269102655,1.09173952156931,-1.23318385650224,-1.32977616468625,-0.212353497061287,-0.875062854118984,-2.02077443905217,1000,hsa,11,26,0
2013,DEFIB,age85plu,49049,VA- ROANOKE,5766,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49050,VA- ROCKY MOUNT,508,0,0,0.570715110188435,0,0,-0.000000774485515551857,-0.000959291117880821,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49051,VA- SALEM,1285,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49052,VA- SOUTH BOSTON,1496,0,0,1.55872704928721,0,0,-0.000000615428463959604,-0.000520059013533833,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49053,VA- SOUTH HILL,696,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49054,VA- STAUNTON,2779,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49055,VA- STUART,389,0,0,0.44268380754092,0,0,-0.0000007989760593448,-0.00110546647485301,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49056,VA- SUFFOLK,1289,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49057,VA- TAPPAHANNOCK,696,0,0,0.821221331773591,0,0,-0.000000693585348785833,-0.000759550216038399,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49058,VA- TAZEWELL,258,0,0,0.327533338176259,0,0,-0.000000754849891204698,-0.00124911100141032,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49059,VA- VIRGINIA BEACH,4691,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49060,VA- WARRENTON,1151,0,0,1.37394254176445,0,0,-0.000000587082176817435,-0.00053834956427025,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49062,VA- WILLIAMSBURG,2519,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age85plu,49063,VA- WINCHESTER,2772,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
