year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,age80_84,49001,VA- ABINGDON,999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49002,VA- ALEXANDRIA,3134,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49003,VA- ARLINGTON,2432,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49004,VA- BEDFORD,905,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49005,VA- BIG STONE GAP,176,0,0,0.434912546007162,0,0,-0.00000237015847713478,-0.00296305395761774,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49006,VA- BLACKSBURG,1004,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49007,VA- CHARLOTTESVILLE,4498,14,14,10.6301155343961,1.31701296704631,-3.11249444197421,-3.07008846834849,-0.683103668741378,-1.81791378574751,-5.18475808774986,1000,hsa,11,26,0
2013,DEFIB,age80_84,49008,VA- CHESAPEAKE,1965,0,0,4.45893291563962,0,0,-0.0000011065663061036,-0.000633792394189072,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49009,VA- CLINTWOOD,192,0,0,0.43885176147992,0,0,-0.00000253403202861078,-0.00304938540727295,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49010,VA- CULPEPER,712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49011,VA- DANVILLE,2036,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49012,VA- EMPORIA,513,0,0,1.15827927313496,0,0,-0.00000209038174207758,-0.00171426404795282,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49013,VA- FAIRFAX,857,0,0,2.04895193247527,0,0,-0.00000161772229250085,-0.0011280616869573,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49014,VA- FALLS CHURCH,6978,12,12,16.7622377621268,0.715894868590473,-1.71969045571797,-1.66548286232611,-0.40025611496509,-0.945659221709994,-2.93322700294317,1000,hsa,11,26,0
2013,DEFIB,age80_84,49015,VA- FARMVILLE,647,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49016,VA- FRANKLIN,492,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49017,VA- FREDERICKSBURG,3755,23,23,8.96304794279968,2.56609137279877,-6.12516644474035,-5.98337697407917,-1.03898140413545,-3.97503866570225,-9.0064029622756,1000,hsa,11,26,0
2013,DEFIB,age80_84,49018,VA- FRONT ROYAL,575,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49019,VA- GALAX,1178,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49020,VA- GLOUCESTER,1013,0,0,2.42237764592202,0,0,-0.0000015051450158523,-0.0010020281900549,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49021,VA- GRUNDY,280,0,0,0.68120113938733,0,0,-0.00000223032095708269,-0.00229608356018426,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49022,VA- HAMPTON,1230,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49023,VA- HARRISONBURG,2607,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49024,VA- HOPEWELL,640,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49025,VA- HOT SPRINGS,161,0,0,0.398679437641212,0,0,-0.00000239439749243733,-0.00311176408129706,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49026,VA- KILMARNOCK,1060,0,0,2.6388701348183,0,0,-0.00000141375504079194,-0.000930237068049002,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49027,VA- LEBANON,490,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49028,VA- LEESBURG,2071,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49029,VA- LEXINGTON,763,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49030,VA- LOW MOOR,532,0,0,1.22600069215464,0,0,-0.00000200505709276185,-0.00162414496005874,0,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49031,VA- LURAY,401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
2013,DEFIB,age80_84,49032,VA- LYNCHBURG,4574,11,11,10.624785747074,1.03531499475454,-2.40489724529952,-2.41523892811281,-0.606226645208557,-1.33731824588305,-4.36199767544463,1000,hsa,11,26,0
2013,DEFIB,age80_84,49033,VA- MANASSAS,1706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26,0
