year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,ageLT70,0,NOT FOUND,544,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26,0
2013,DEFIB,ageLT70,1,AL-Alabama,158430,200,201,202.101870844725,0.994547943370741,1.26869911001704,1.23934062322835,0.0769932699170488,1.07863612487232,1.4239882616261,1000,state,11,26,0
2013,DEFIB,ageLT70,2,AK-Alaska,21156,21,22,26.1357001095229,0.841760500304486,-1.03989411987143,-1.03667119870621,-0.193853538667769,-0.682478507329911,-1.57468281079137,1000,state,11,26,0
2013,DEFIB,ageLT70,4,AZ-Arizona,172069,198,200,207.342583842768,0.964587188474818,1.16232441636785,1.18823018528628,0.073897757355561,1.03399810237557,1.36546766380101,1000,state,11,26,0
2013,DEFIB,ageLT70,5,AR-Arkansas,102499,183,187,126.013063183714,1.48397313163774,1.8244080430053,1.83771361209677,0.118124257316495,1.59173712898717,2.12170166705521,1000,state,11,26,0
2013,DEFIB,ageLT70,6,CA-California,695077,604,613,845.256681925839,0.725223489039254,0.881916679734763,0.895220415247687,0.0319767868229378,0.826514427680386,0.969637752271823,1000,state,11,26,0
2013,DEFIB,ageLT70,8,CO-Colorado,118467,83,86,143.612746002927,0.598832641207538,0.725940557285995,0.737783814324498,0.0698478996425003,0.597052868851972,0.911686359912894,1000,state,11,26,0
2013,DEFIB,ageLT70,9,CT-Connecticut,86254,86,88,104.510929937277,0.842017194305071,1.02024253947643,1.04076408446463,0.0973791854543574,0.844328041408254,1.28290169980005,1000,state,11,26,0
2013,DEFIB,ageLT70,10,DE-Delaware,37908,53,55,46.7586847632726,1.17625207549038,1.45088108051071,1.46134929871835,0.172903763158285,1.12171052276375,1.90382610265875,1000,state,11,26,0
2013,DEFIB,ageLT70,11,DC-District of Columbia,12593,23,23,18.7123467326054,1.22913498390469,-1.82641149845152,-1.57034497856798,-0.288244943022627,-1.04179874488243,-2.36704388810907,1000,state,11,26,0
2013,DEFIB,ageLT70,12,FL-Florida,513863,609,625,629.379009719842,0.993042332756234,1.21627749030384,1.22829639433987,0.0434407240263567,1.13492242494134,1.32935256119053,1000,state,11,26,0
2013,DEFIB,ageLT70,13,GA-Georgia,241670,325,328,313.399647917388,1.04658700856761,1.35722265899781,1.30606779813368,0.0637945912865358,1.1709624974968,1.45676150770698,1000,state,11,26,0
2013,DEFIB,ageLT70,15,HI-Hawaii,27423,31,31,33.3946533453316,0.928292313126636,1.13043795354265,1.1426276990691,0.180025787523633,0.803410503778408,1.62506969045062,1000,state,11,26,0
2013,DEFIB,ageLT70,16,ID-Idaho,42451,35,36,51.3715651774845,0.700776779442538,0.848036559798356,0.861824453417325,0.126018191783379,0.621517392184,1.19504521972924,1000,state,11,26,0
2013,DEFIB,ageLT70,17,IL-Illinois,390633,480,487,478.578086981093,1.01759778236407,1.2466944676973,1.26107512082059,0.0504244872838554,1.15324014989411,1.3789933176526,1000,state,11,26,0
2013,DEFIB,ageLT70,18,IN-Indiana,193378,302,306,233.682737101851,1.30946771590847,1.58239303333368,1.61758097178468,0.0813935181503377,1.44548275530579,1.8101690875768,1000,state,11,26,0
2013,DEFIB,ageLT70,19,IA-Iowa,104376,99,99,123.710453204147,0.800255737780137,0.948493906645206,0.984990188356683,0.0869263572981781,0.808630672748159,1.19981309620826,1000,state,11,26,0
2013,DEFIB,ageLT70,20,KS-Kansas,89269,111,114,107.091112521088,1.0645141068784,1.27703906171235,1.3127364478962,0.1079646278786,1.0922649664651,1.57770965337485,1000,state,11,26,0
2013,DEFIB,ageLT70,21,KY-Kentucky,133498,222,223,162.726065916263,1.37040122456321,1.67043701029229,1.69145841866046,0.099627880052243,1.48277600192099,1.92951030927852,1000,state,11,26,0
2013,DEFIB,ageLT70,22,LA-Louisiana,119976,210,212,158.210327576541,1.33998837653273,1.7670200706808,1.67783166534764,0.101847626431612,1.46491929086387,1.92168887036989,1000,state,11,26,0
2013,DEFIB,ageLT70,23,ME-Maine,46743,47,48,55.3273863404703,0.867563121536603,1.02689172710352,1.06704358944572,0.135138324348338,0.803936753113124,1.41625820360648,1000,state,11,26,0
2013,DEFIB,ageLT70,24,MD-Maryland,174517,214,214,223.089270965779,0.959257247439869,1.22624156958921,1.19942020157292,0.0723550377988299,1.04809975443971,1.37258768914632,1000,state,11,26,0
2013,DEFIB,ageLT70,25,MA-Massachusetts,184718,179,182,220.03398495104,0.827144952360414,0.98528567871025,1.0205877800939,0.0664781765299655,0.882286403510751,1.18056836502559,1000,state,11,26,0
2013,DEFIB,ageLT70,26,MI-Michigan,277358,381,383,346.488036349559,1.1053772708435,1.38088679612631,1.37114589729154,0.0617907420066445,1.23974004917736,1.51648006604848,1000,state,11,26,0
