year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,age70_74,51001,VA-Accomack,1434,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51003,VA-Albemarle,2631,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51005,VA-Alleghany,317,0,0,0.592977328528059,0,0,-0.00000244742598711069,-0.00236343504638161,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51007,VA-Amelia,419,0,0,0.805627420609418,0,0,-0.00000228006829645848,-0.00196011109569486,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51009,VA-Amherst,1167,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51011,VA-Appomattox,595,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51013,VA-Arlington,3313,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51015,VA-Augusta,1756,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51017,VA-Bath,302,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51019,VA-Bedford,2856,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51021,VA-Bland,263,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51023,VA-Botetourt,1072,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51025,VA-Brunswick,550,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51027,VA-Buchanan,737,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51029,VA-Buckingham,453,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51031,VA-Campbell,1255,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51033,VA-Caroline,810,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51035,VA-Carroll,993,0,0,1.7943437853466,0,0,-0.00000192231188578548,-0.00120255805414811,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51036,VA-Charles City,151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51037,VA-Charlotte,575,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51041,VA-Chesterfield,7290,13,13,13.5644733530631,0.95838589981559,-1.78326474622771,-1.78433833046978,-0.422200308605888,-1.03597239330703,-3.07330899756909,1000,county,11,26,0
2013,DEFIB,age70_74,51043,VA-Clarke,552,0,0,1.02066562886048,0,0,-0.00000223028909273423,-0.0017191593510155,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51045,VA-Craig,162,0,0,0.295163406572113,0,0,-0.0000026989308623922,-0.00351326610585639,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51047,VA-Culpeper,1460,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51049,VA-Cumberland,194,0,0,0.406715449332206,0,0,-0.00000232593410254677,-0.00278914531568172,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51051,VA-Dickenson,418,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51053,VA-Dinwiddie,568,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51057,VA-Essex,467,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51059,VA-Fairfax,19936,20,20,36.0792651603838,0.554335015169895,-1.00321027287319,-1.03042825131273,-0.196580606116614,-0.664712033594349,-1.59735694171496,1000,county,11,26,0
2013,DEFIB,age70_74,51061,VA-Fauquier,1996,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51063,VA-Floyd,596,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51065,VA-Fluvanna,899,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51067,VA-Franklin,1817,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51069,VA-Frederick,2475,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51071,VA-Giles,624,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51073,VA-Gloucester,1282,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51075,VA-Goochland,663,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51077,VA-Grayson,576,0,0,1.04128794592753,0,0,-0.00000225461452008326,-0.00171001487636743,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51079,VA-Greene,559,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51081,VA-Greensville,475,0,0,0.944627722580243,0,0,-0.00000216786627042353,-0.00177076130235837,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51083,VA-Halifax,1451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51085,VA-Hanover,2837,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51087,VA-Henrico,6624,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51089,VA-Henry,1408,0,0,2.57342402743412,0,0,-0.00000166519404722319,-0.000936123707608071,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51091,VA-Highland,123,0,0,0.225534180120982,0,0,-0.00000273508580688763,-0.00404599472312069,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51093,VA-Isle of Wight,1135,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51095,VA-James City,4128,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51097,VA-King and Queen,245,0,0,0.484293546561664,0,0,-0.000002404975991113,-0.00259849804478382,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51099,VA-King George,592,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51101,VA-King William,497,0,0,0.950744802758334,0,0,-0.00000221219277695002,-0.00177653143104944,0,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51103,VA-Lancaster,870,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51105,VA-Lee,614,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51107,VA-Loudoun,4399,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51109,VA-Louisa,1146,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51111,VA-Lunenburg,366,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51113,VA-Madison,524,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51115,VA-Mathews,518,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51117,VA-Mecklenburg,1406,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51119,VA-Middlesex,684,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51121,VA-Montgomery,1989,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51125,VA-Nelson,896,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51127,VA-New Kent,735,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51131,VA-Northampton,574,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51133,VA-Northumberland,877,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51135,VA-Nottoway,575,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51137,VA-Orange,1726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51139,VA-Page,968,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age70_74,51141,VA-Patrick,815,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
