HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1996),Total Medicare reimbursements per enrollee (Part A and B) (1996),Total Part A Medicare reimbursements per enrollee (1996),Total Part B Medicare reimbursements per enrollee (1996),Medicare reimbursements for inpatient short stays per enrollee (1996),Medicare reimbursements for inpatient long stays per enrollee (1996),Medicare reimbursements for outpatient services per enrollee (1996),Part B Medicare reimbursements for professional & laboratory services per enrollee (1996),Part B Medicare reimbursements for medical & surgical services per enrollee (1996),Part B Medicare reimbursements for medical care per enrollee (1996),Part B Medicare reimbursements for surgical services per enrollee (1996),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1996)",Part B Medicare reimbursements for durable medical equipment per enrollee (1996),Medicare reimbursements for home health services per enrollee (1996),Medicare reimbursements for hospice services per enrollee (1996),Medicare reimbursements for skilled nursing facilities per enrollee (1996)
49001,VA-Abingdon,255.666397094727,4625.86032973883,3141.24661371667,1484.53471397757,2207.23676500188,,450.875193851318,696.597346746093,536.521816565815,289.44276248746,246.96867626169,160.071565620377,109.104742083048,522.199416032243,,
49002,VA-Alexandria,961.664352416992,4913.62336721196,3063.85693604549,1848.1673034358,2304.21929764144,,424.366189020802,1214.42101306626,904.986107259886,560.30450936908,344.698820562004,309.404586627179,71.6456592552441,381.132656149359,,306.216226778541
49003,VA-Arlington,789.581573486328,4597.09811397447,2773.04919244429,1830.47979887352,2169.80932735312,,506.49371825602,1119.71688118935,824.31390456572,485.992330379903,338.349863253563,295.577332075861,54.6244298319393,351.507513398194,,169.141359090883
49004,VA-Bedford,191.999542236328,2861.92065192528,1767.15209199746,1091.50318782974,1544.34184335021,,201.052072550668,764.79305047272,616.995737224109,334.695654240125,281.968134781049,148.178184925228,56.6439381775897,,,
49005,VA-Big Stone Gap,92.8331298828125,4924.47278162665,,1656.9017109375,,,488.012063235023,759.706510388197,616.873516487875,379.430698042272,237.997008003666,143.145295134776,,,,
49006,VA-Blacksburg,245.916305541992,4864.12705397099,3540.93634890711,1336.74900866737,2550.63116662282,,296.498942312365,752.009365357229,597.872926100364,322.069578081946,275.032936234972,154.460735369956,181.139179363627,676.438562821303,,
49007,VA-Charlottesville,1123.58229064941,4825.70747176445,3286.78030205365,1537.23485532962,2276.20795817089,,562.073701755567,740.228075190569,599.756696932191,342.22510969384,257.796655300834,140.381369668665,110.728329153546,317.922644435559,,309.479141859902
49008,VA-Chesapeake,461.582382202148,6140.2183559786,4226.83785548575,1912.57212348035,3046.8359109139,,458.856090071255,1166.67370271184,922.928699369619,544.880639476069,378.078604813563,243.797208477199,139.524922505401,784.656502734536,,
49009,VA-Clintwood,57.4999694824219,7245.18595412649,,1716.73112681263,,,408.077558613195,989.741568159225,810.403669151485,583.606093166948,233.534110660048,180.820717730567,,,,
49010,VA-Culpeper,221.166320800781,5302.96599152655,3402.74452540006,1900.56995179548,3019.5308617903,,564.291548936,890.909224702903,708.549592995516,385.489618293221,323.418793000511,182.340039076232,73.5783774678656,167.452632211269,,
49011,VA-Danville,828.748840332031,4140.51852982187,2557.12898549967,1587.39309216761,2259.86238467987,,385.603086443381,929.049904717157,692.945175462118,417.771533974493,274.897568179064,236.136353655231,134.530416868367,170.001871772179,,136.490179964612
49012,VA-Emporia,199.833023071289,2642.04022967213,1491.22716861542,1173.28090586213,1249.21291985778,,342.750844260192,715.891881526048,538.589457015466,333.708642953574,202.697491452256,177.386412892097,58.2687724734206,72.5207298915387,,
49013,VA-Fairfax,115.499908447266,4519.5099108501,2713.65641875947,1791.14540757158,,,433.656974656438,1147.76671861813,824.412827742144,461.27329736698,362.110450691648,322.423738231345,,,,
49014,VA-Falls Church,1641.66363525391,4375.33137591631,2667.38467486391,1701.08258573856,1927.65786668775,,359.070733706393,1129.60815229448,815.064252127003,491.162704952948,324.184765269128,314.191985556188,69.5147180626763,328.135944754223,,310.321674853961
49015,VA-Farmville,213.499542236328,2255.03865287602,1304.71432699855,965.886613933462,1115.82403854916,,209.038950216694,556.96203949657,413.258719697676,217.047717475592,198.888900214145,143.842329652944,78.6135267642841,128.690641900496,,
49016,VA-Franklin,162.333190917969,3243.02840421437,1839.44941902135,1441.88218083373,1146.37761637268,,527.281417272206,712.426464667266,556.883624244301,330.719124215044,225.970102655541,155.066766957648,49.2893693111547,,,
49017,VA-Fredericksburg,778.581466674805,4499.49213348882,2946.92803652385,1552.33032990026,2119.46440528191,,340.801528831994,980.36878942598,705.934833648917,425.676087513777,280.296684822578,274.215846541462,81.7653647290416,391.071116616587,,234.9545008224
49018,VA-Front Royal,161.333145141602,4278.96770724679,3075.10011465535,1212.1999969309,2460.96310337598,,324.169947698516,706.931877843846,527.475794407638,319.523361594409,208.086051710431,179.345146453852,,,,
49019,VA-Galax,369.66618347168,3969.99523342121,2699.43237588932,1273.27847325863,1743.36925344002,,340.610170664867,686.421547337277,491.187634613914,285.279272764693,205.745519124742,194.959960544043,155.199279992506,834.570588540145,,
49020,VA-Gloucester,324.083053588867,3622.76936950177,2446.71431760942,1174.25114193955,1810.35609134531,,223.346847216703,790.693108472197,622.482693820123,322.318809671899,301.641054586688,168.025810861929,79.7364464508451,400.257246035768,,
49021,VA-Grundy,121.082946777344,8751.67194353199,6776.38676659687,2051.69585112255,,,385.22062493752,1209.9607816926,999.745688774074,701.79638223731,304.615969686459,212.124981484692,,,,
49022,VA-Hampton,385.416091918945,3564.92459114278,2178.07629598098,1391.19076045694,1525.12390837316,,342.715084081732,878.669585742495,667.748747702601,389.692273520445,278.370674563572,210.911282915759,57.6168943969617,434.195429375579,,
49023,VA-Harrisonburg,746.832290649414,3648.99124255955,2268.69212656751,1376.36371242246,1810.36345212408,,433.280219714602,714.470653027314,545.441231298869,338.571388417636,207.374781461421,169.05452593057,108.553733762404,291.423824949756,,121.096624333139
49024,VA-Hopewell,195.5830078125,4903.42822824751,3382.04192022163,1521.29424802069,2551.32739479881,,361.307337842097,977.732213422421,789.43460040331,422.290603909061,367.650793604814,188.396061216737,59.7708753906273,,,
49025,VA-Hot Springs,38.583251953125,7446.894807674,,1712.19038764379,,,,889.591263411053,748.417851149654,383.087682271349,,142.56666854608,,,,
49026,VA-Kilmarnock,339.416198730469,3369.40051578611,2025.00607552694,1341.18946284803,1508.90044962753,,309.408719814729,772.358302791036,582.343764837569,319.437209339902,262.711961734802,190.006017166933,99.1352720010868,280.083773782547,,
49027,VA-Lebanon,173.66650390625,4864.0948453586,3142.61572672731,1718.23583425498,2103.67597294908,,544.913248554644,756.246087255561,600.003694612767,332.925959488992,266.483570490398,156.60643693521,,,,
49028,VA-Leesburg,230.415939331055,5050.3530730528,3157.04438980138,1888.56975229958,2787.50647685472,,614.756597229947,1057.14980758083,776.429935430382,487.77837422319,288.94899224936,280.601408975191,58.2083758293179,,,
49029,VA-Lexington,234.749633789063,2969.01539606795,1852.3400654244,1113.49991175336,1583.36225206374,,413.107367262359,567.928456404654,473.932803592289,267.343850464726,206.315274074967,94.4536230102752,67.1637672475639,,,
49030,VA-Low Moor,227.416030883789,4776.56793946044,3623.8478873391,1142.69651412505,2750.40446887104,,249.959045526171,727.683988076383,581.480405964617,295.4570280269,286.942535590076,146.101112054958,65.8159178274758,476.737289906001,,
49031,VA-Luray,113.749862670898,3917.02692224285,2763.27836442419,1154.91335221241,,,448.861203644319,514.094968150665,409.635690427485,243.068074120458,166.574721166719,104.436201275568,,,,
49032,VA-Lynchburg,1292.49786376953,2903.99898735531,1776.32637240443,1128.01025581495,1466.81859073177,,314.071393775442,643.616645815014,516.511455153125,305.244300237015,211.270382529653,127.114692983757,92.9767225433644,134.874797609691,,172.139238784528
49033,VA-Manassas,255.66633605957,4131.15784902695,2698.29536757785,1432.58047755078,1858.26357751765,,471.755495128256,795.064974484648,606.235431705926,382.972070391648,223.498173639886,188.869222386385,64.8851568539574,452.461998154423,,
49034,VA-Marion,251.165939331055,4948.41153126587,3490.55408462331,1461.31739438633,1999.0573781648,,441.892751159587,710.425740908784,561.409984771366,328.65343330129,232.723845052105,149.086910346742,146.355636854387,1148.63116515981,,
49035,VA-Martinsville,561.332809448242,3799.0941908068,2653.40557437778,1142.75900125261,2070.46659654458,,276.153201679416,685.55761533022,561.3237551733,322.227563914912,239.373428407293,123.942454384008,104.378242714543,290.958017538232,,
49036,VA-Nassawadox,318.415939331055,3922.31394337713,2718.58551211072,1197.98094856973,2255.14833039694,,279.966153821266,724.234672332881,590.440845327147,340.25340941936,250.809939584021,133.516537172405,120.864892824915,256.533455653542,,
49037,VA-Newport News,1368.58164978027,4298.56005843909,2704.45400978283,1597.13772146468,2110.01095051338,,409.647414835127,1006.47563233001,778.734424961199,460.784958562828,317.943187215472,227.702522380384,79.832314754514,358.475495550141,,67.3081733969812
49038,VA-Norfolk,1484.74667358398,4414.90246024515,2806.33139461659,1611.8299817704,2140.99468746972,,421.121333052293,964.367543573713,754.052852094699,455.160838692596,298.412643121929,210.165114768237,91.5053733221991,352.918879393237,,280.874573877938
49039,VA-Norton,175.666519165039,5015.91980264982,3264.02109063887,1750.98985507804,2474.89946328825,,581.4810668661,755.724933830885,611.323421188371,375.442808004799,236.137802080024,144.642636293598,,,,
49040,VA-Pearisburg,151.416534423828,3947.53605899972,2655.08794375348,1293.13046588232,2318.057258653,,336.331151469296,731.693166582512,611.904528876127,294.310584665437,316.565552239867,120.020061424281,,,,
49041,VA-Pennington Gap,88.9998779296875,6479.53715569107,,2092.72468198951,,,1027.00052637388,704.696700642176,544.439109765896,381.383254271058,165.349411563322,160.369798873593,,,,
49042,VA-Petersburg,660.081771850586,4468.4988442459,3093.57125985161,1368.09149405484,2533.22430454363,,274.109180687451,906.34953863852,715.545896584558,427.506898803037,287.724896584888,190.678072128646,61.6174410382179,288.215807338605,,193.083085547995
49043,VA-Portsmouth,874.581787109375,4206.73468222526,2606.84789161531,1605.93775476251,2023.40192812211,,354.25150868264,1057.81578803447,826.347165046268,475.228031626996,351.974228483602,231.321892107269,81.2341400860362,326.223316462782,,250.706891721758
49044,VA-Pulaski,172.499816894531,4929.02715019897,3360.41490856632,1571.71847022791,2331.71094254357,,413.161079607219,887.061901977662,679.474424979173,444.198181902097,236.024661958273,207.689811281465,,,,
49045,VA-Radford,198.582962036133,5108.19176958634,3264.27480735017,1842.62650288842,2731.54052267611,,728.412205031179,893.499846816389,717.605932149495,429.400438656514,288.28919964292,176.051619200104,92.9703812264783,,,
49046,VA-Reston,295.166091918945,4588.5295772796,2982.74738285016,1606.3318978132,2248.83771200063,,274.460575772727,1121.37963693719,827.373273724953,540.658537043824,286.485789762389,293.979063169662,72.3057689004365,270.861658880919,,
49047,VA-Richlands,154.083267211914,6876.04938449671,5383.92277943536,1535.28011588052,4007.89709982971,,364.106512128056,892.078563908562,662.080364481558,401.258991924469,261.276299213489,229.809104054621,,,,
49048,VA-Richmond,4646.57543945313,4406.27332461686,2903.3142246878,1503.04592568551,2263.03330515205,,337.215602596946,915.529167408928,716.331057332722,414.819598500917,301.896535450156,199.104571713752,98.8669249839271,384.130447776967,39.6909188307425,136.894040253616
49049,VA-Roanoke,1557.08106994629,3572.82620897669,2354.62814586088,1218.17690457364,1765.59663221848,,293.94424803306,715.917892560333,559.878907413997,318.404260791986,241.360050996711,156.055769837685,96.4099095954183,324.063409784078,,159.844876705554
49050,VA-Rocky Mount,177.666442871094,3671.74953985669,2566.85570817696,1106.0262856655,2147.60456522679,,247.397600554199,719.263208765245,583.458942768054,266.75555091992,316.121590932644,136.009951672307,40.3439842706784,,,
49051,VA-Salem,402.832717895508,3670.63108219922,2424.46362619953,1246.1545649534,1840.42629300389,,307.943579471238,741.682305655032,601.166254878676,355.990018295694,245.177571615831,140.546708509163,62.631891119448,287.768626853479,,
49052,VA-South Boston,463.248977661133,3377.51801746498,2096.1290321026,1290.13311176843,1702.70655849267,,417.643807480809,664.865585576506,504.161284874856,265.513647271685,241.536770797472,160.699266574735,84.4034554951196,226.618152005843,,
49053,VA-South Hill,244.249755859375,4188.7381635846,2620.25652950797,1573.31490522182,2227.19452187252,,424.929229065931,880.228002286203,671.024851661201,392.271053546918,279.091611026926,209.175797528289,153.291955216409,251.666513616062,,
49054,VA-Staunton,734.582153320313,4744.99728539809,3328.34857953679,1422.6218959417,2606.59027467738,,419.040174595654,783.325648317528,643.06879772877,371.674246250639,271.158539927753,140.699934193762,141.262102685053,370.595746115802,,235.073841864804
49055,VA-Stuart,96.2498779296875,3007.08172983371,,1167.00316806501,,,550.815108241052,482.006355266929,373.742991019026,225.590774117292,148.109877850592,108.163244004964,,,,
49056,VA-Suffolk,357.832885742188,4147.80567542388,2565.45346425053,1594.76235607604,2046.05848260358,,393.668543691372,965.542722519344,739.604801539791,401.186090023008,342.396385520524,225.785674076958,108.772020701794,395.116053570083,,
49057,VA-Tappahannock,190.249694824219,4470.54749450509,2660.91104966706,1821.66849824686,2134.85205627666,,471.716677621929,900.672271382447,694.30525054301,407.892201540526,286.528708806095,206.202613990731,225.510221079293,,,
49058,VA-Tazewell,83.0831909179688,1991.74476690255,,1065.97441249812,,,437.090748680429,469.24276482841,338.835564183021,262.207829325179,78.9517740997708,130.149815762584,,,,
49059,VA-Virginia Beach,977.914901733398,4257.0555068901,2573.70482429427,1676.89750215591,1924.65868579437,,413.436282822476,1040.34176021021,825.585380795668,500.103755474685,325.714489262597,215.145725255656,94.2497135359285,267.787132810351,,300.314682839182
49060,VA-Warrenton,206.999618530273,5498.61182989132,3913.27992419752,1596.70763038919,3126.61425605485,,439.826063168937,960.952855857733,742.729229601947,425.531457702727,316.788692588885,218.429010413718,82.7641237572217,,,
49062,VA-Williamsburg,427.999435424805,4790.07565831428,3061.16640986666,1729.40267002189,2410.37324638853,,530.147326695894,1028.87014314208,847.982675308634,476.69292079683,371.512117544045,180.75440852764,57.9193824128661,470.239955391618,,
49063,VA-Winchester,629.999176025391,4070.3828253895,2879.21596373982,1195.10251971852,2138.60276816413,,199.72255247852,758.4196918993,587.419310012987,322.256153961494,264.681811873012,171.106366377602,112.228920034363,496.846107198313,,154.833435651638
49065,VA-Woodbridge,238.582641601563,5066.65781946693,3340.55508412076,1726.08455426937,2193.83814244048,,318.887967411261,1159.32934694088,893.939347955208,589.23576106152,304.917185816609,265.503675175267,138.169851349561,608.942186699501,,
49066,VA-Woodstock,152.166427612305,3247.01122986759,1999.53636368071,1242.46121375576,1720.57262222296,,310.551819197989,704.006735226334,550.73418767439,356.477902064321,195.174228646036,153.378455049572,,,,
49067,VA-Wytheville,205.833053588867,5448.09852068043,3960.47115303773,1491.79378646263,3106.66205871815,,427.995517800301,820.843198537025,649.016407367588,426.322924636487,223.121742649262,171.839107077483,151.001947344326,,,
