HSA #,HSA label,Medicare Enrollees (1997),"All Surgical Discharges per 1,000 Medicare Enrollees (1997)","Back Surgery per 1,000 Medicare Enrollees (1997)","Coronary Angiography per 1,000 Medicare Enrollees (1997)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1997)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1997)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1997)","Cholecystectomy per 1,000 Medicare Enrollees (1997)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1997)","Hip Replacement per 1,000 Medicare Enrollees (1997)","Knee Replacement per 1,000 Medicare Enrollees (1997)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1997)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1997)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1997)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1997)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1997)"
49011,VA-Danville,17299,89.8222650714614,2.45990871038987,39.4937946788118,8.07339305874075,8.28590175782387,2.0314430157899,5.36101830924537,9.30327012338565,2.29703467709678,3.76304789378334,,1.94847593491561,2.03426345881182,5.50648930271946,
49012,VA-Emporia,4422,106.81267344087,,18.0927448484724,,,,,11.3311984717218,,,,,,,
49013,VA-Fairfax,3100,76.1147288542886,,4.43057213149909,,,,,,,,,,,,
49014,VA-Falls Church,37992,75.4815579532432,2.97674009485052,9.6355434569453,4.54587822545071,4.32918973305339,2.30868443962495,2.48021786275922,7.79738694353959,2.63659730592153,3.84788427035553,1.4260826309748,1.30024421336362,1.60625858448258,5.82833686840891,1.13769875788773
49015,VA-Farmville,4230,93.1697761773265,,13.4799042189235,,,,,9.51581682686961,,,,,,,
49016,VA-Franklin,3686,112.771183060941,,23.1226426464627,,,,,,,,,,,,
49017,VA-Fredericksburg,17440,98.3559698462179,3.12059970822598,17.5809334236795,7.43278544165264,5.18221332737922,3.98407751724685,5.15582668864172,10.1768789469943,2.7435616642309,4.08691016057734,,1.49257516206063,2.99090169611217,4.56227680246177,
49018,VA-Front Royal,3685,92.9964295475075,,20.2571183227601,,,,,9.78546419957218,,,,,,,
49019,VA-Galax,7726,83.4416957690218,,17.4671830155703,5.61869457580888,4.76585554762731,,4.89024661417894,9.92062280691931,,3.04683341287291,,,,,
49020,VA-Gloucester,6454,102.056572935789,,21.1688792788738,6.95816252521532,8.05819902467802,,3.83510899117685,8.04976463590888,,5.82819179047845,,,,,
49021,VA-Grundy,2924,96.0099716736062,,16.9045352355114,,,,,,,,,,,,
49022,VA-Hampton,8120,102.566171558498,,25.9924368606661,6.78379491799506,8.44538688120716,,3.8526021289699,9.2885137114744,,3.85068339327262,,,,,
49023,VA-Harrisonburg,15472,83.8294785804696,1.87104326581556,14.6358394012499,4.77348597897609,4.8681690888011,1.42730054160126,4.41460717674587,8.97229809235205,1.94141002663973,6.7002235786214,,2.16060430030979,0.87215305507035,4.82543732001302,
49024,VA-Hopewell,3826,112.742570708906,,31.2878328671118,,,,,10.5127915595356,,,,,,,
49025,VA-Hot Springs,884,81.9660093543556,,,,,,,,,,,,,,
49026,VA-Kilmarnock,6976,99.554120103619,,20.5241736873849,6.56900960435439,7.76203777376536,,7.07383152221949,6.95778246731495,,5.04529566836086,,,,,
49027,VA-Lebanon,3782,98.178707769007,,11.6111604929188,,2.78412897007477,,,7.59397168539362,,,,,,,
49028,VA-Leesburg,5374,88.5898628115973,,9.92356547403031,5.64722056646718,3.84368132984903,,,7.80531657335135,,5.59336121321649,,,,,
49029,VA-Lexington,4618,94.9877147996798,,19.2059970364316,6.94416490613715,5.07718643433875,,,7.72703802207981,,,,,,,
49030,VA-Low Moor,4501,116.054739789029,,20.1252844525734,7.88751081032528,4.93329300700512,,,10.8429900934604,,,,,,,
49031,VA-Luray,2638,99.4960763089345,,20.3112523038387,,,,,,,,,,,,
49032,VA-Lynchburg,28098,91.0627127288622,3.6956259322995,18.8826985791537,6.78238746998801,6.23678221750635,2.48208856101212,5.00685825950113,10.0201626207216,1.75486603251492,4.75746914614089,1.86186176823276,1.76813101124964,1.22658713465084,5.58304353392537,1.93049372147124
49033,VA-Manassas,5532,86.841068325597,,8.63814630432843,6.78650016641669,3.39217939948794,,,11.2754352562941,,4.34393604213187,,,,,
49034,VA-Marion,5387,90.7822307686572,,12.4922605661912,4.88606779176346,3.25567223273158,,,10.6507019328934,,3.23367935134118,,,,,
49035,VA-Martinsville,11792,80.7685006570567,2.11401004795096,21.4247383182658,4.4145692511416,5.07847938336823,2.86313107975329,6.31775136241317,9.80509553986177,2.06242373008999,2.79081216543571,,,,6.02810025343086,
49036,VA-Nassawadox,6472,82.9068598647988,,13.2286239554467,6.32350369606773,4.57928927919243,,2.97033338907436,9.24931837117493,,5.27085477621511,,,,,
49037,VA-Newport News,27535,105.216233801543,4.21166549302422,19.8124502578089,6.49784403890658,7.84931275199826,3.56593727484404,5.60230779315704,8.35852667383814,2.94370927043532,5.08089739328574,1.8932734207879,1.69448527363323,2.57778631369037,5.98679129272412,1.24419286859825
49038,VA-Norfolk,30078,100.885575155852,3.59715217489954,19.1119361982039,6.15738001979198,8.0237224982741,3.04106556859001,4.30595268839819,8.36311727383157,1.94656726389433,4.57036193376993,1.119106696784,2.07358364428967,3.72102203584724,4.94588876862142,0.901332865089258
49039,VA-Norton,4048,95.7005674490754,,15.7298820760562,5.42873008529291,4.98948701810353,,,6.21113780599389,,,,,,,
49040,VA-Pearisburg,3242,93.1276514209879,,19.2655761539576,,,,,,,,,,,,
49041,VA-Pennington Gap,2717,79.3523935718956,,10.9341629355506,,,,,,,,,,,,
49042,VA-Petersburg,13759,98.7085659184298,3.57719113264751,28.269806664908,6.36311970575741,7.77536021856326,2.66893413458261,5.52687686131786,10.7250964974458,2.41974221832357,4.372248525091,,2.68162932980401,1.89851610567219,4.1258669550741,
49043,VA-Portsmouth,18595,114.78725754003,3.78626085711131,22.2791729754443,8.88685592619737,7.20633274960998,6.07683183908149,7.1283463102505,8.27426552879505,1.84415586349043,5.13019236872676,,2.46064985615997,2.82934453586288,8.28301943465607,
49044,VA-Pulaski,3154,91.1347675659945,,17.9440787715303,,,,,,,,,,,,
49045,VA-Radford,4450,88.1909927166614,,16.9860818794294,6.9748563404623,3.50049959435597,,,7.78230360621558,,,,,,,
49046,VA-Reston,6167,85.7779533577155,,11.2068593261103,6.39907774833037,5.28109493238508,,2.63866227907343,8.38170402729207,,3.77709359115815,,,,,
49047,VA-Richlands,3678,82.9753872724868,,13.7634621393682,,,,,8.46960927893664,,,,,,,
49048,VA-Richmond,95829,104.696095548434,3.90334162271616,24.5211611132888,6.11157774263065,9.74858855395993,3.09672622765819,4.20665562804616,9.33583832547717,2.58461366998326,5.38983820687228,1.65579101119516,2.03199010765793,2.8820657998558,5.1165225108657,1.37788815816435
49049,VA-Roanoke,35017,88.6210139372673,2.02297528211845,20.1003845365945,6.38450314046074,4.66455037530203,2.9811272347631,4.77858799073974,9.5702506656691,2.35299837462107,4.96880205786478,1.7647320663069,1.7141171522552,2.49016064601881,6.4954928351435,1.27165735566869
49050,VA-Rocky Mount,3416,93.7753848592221,,20.4412087853664,,,,,,,,,,,,
49051,VA-Salem,7299,80.8187661006544,,16.0206781385582,5.14627063667861,3.92590737731716,,5.18901608928504,8.69182286972935,,3.53406068113351,,,,,
49052,VA-South Boston,9245,83.9844258551669,,19.871770660822,5.34551859099997,4.96897131980223,,3.20905819577905,8.11213653715842,,3.10514205102609,,,,7.76553181800484,
49053,VA-South Hill,4778,108.179684291756,,23.7215306693989,,7.98048084511999,,,6.93003962169277,,,,,,,
49054,VA-Staunton,15098,92.3772830756296,3.4643547332042,16.348171543657,5.46243209668801,5.09726890275841,2.72774723742815,4.83288023440038,8.77461808729512,2.91524098925839,6.16342298791322,,1.90310653169783,1.56234209400772,7.09785753927559,
49055,VA-Stuart,2383,74.1868856965401,,29.5653026322797,,,,,,,,,,,,
49056,VA-Suffolk,7979,107.948253473266,,24.0101559730606,8.84623279041871,7.37766240312788,,4.76173741732151,10.0349517373639,,6.7654516195417,,,,,
49057,VA-Tappahannock,4152,108.050555543263,,26.4992191584926,,,,,8.26904165240617,,,,,,,
49058,VA-Tazewell,1967,81.0705869388461,,13.7878049079194,,,,,,,,,,,,
49059,VA-Virginia Beach,21241,95.1548145065603,4.57444221269621,20.1815695068907,6.60362807093605,7.57111361913511,3.35918374355323,3.9702484193564,8.20495594693944,2.02387576970254,4.28529180269616,,1.78300487918947,2.18193381987046,6.41058373277272,1.0399078053837
49060,VA-Warrenton,5273,96.450480246691,,9.62782254669385,5.85181524702864,3.79516328215065,,,9.8972386321646,,6.22741595530245,,,,,
49062,VA-Williamsburg,9324,95.6642457741137,6.64289719620646,17.932275162174,6.68666589175433,7.4703230750143,5.17640182089212,3.18688610258405,7.7405512324472,,5.01189158495855,,,,9.55912313800563,
49063,VA-Winchester,14048,101.697377356341,3.82762636526858,27.983504280217,7.83803457004388,8.7380173812049,2.14064154874691,5.20752850266164,8.11500476664881,2.65556554799752,6.50847302009157,,2.65637179633122,,4.04981407109304,
49065,VA-Woodbridge,5476,84.7997524369915,,15.4120438932667,6.35414883310832,6.52367397327202,,,8.70657826992027,,3.85840647374018,,,,,
49066,VA-Woodstock,3612,92.125683547001,,24.125127267613,,,,,9.95367969304187,,,,,,,
49067,VA-Wytheville,4937,92.2137022318677,,18.568880460635,6.97877468276265,4.78300896186955,,,9.17896206093157,,,,,,,
