State #,State label,Medicare Enrollees (1997),"All Surgical Discharges per 1,000 Medicare Enrollees (1997)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1997)","Back Surgery per 1,000 Medicare Enrollees (1997)","Coronary Angiography per 1,000 Medicare Enrollees (1997)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1997)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1997)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1997)","Cholecystectomy per 1,000 Medicare Enrollees (1997)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1997)","Hip Replacement per 1,000 Medicare Enrollees (1997)","Knee Replacement per 1,000 Medicare Enrollees (1997)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1997)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1997)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1997)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1997)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1997)"
1.0,Alabama,508983.0,113.522563620803,1.1624882029808,4.01921061296245,29.9818191784196,8.48334605727277,10.3144925725665,4.49330378688403,6.36082769705818,8.98100523700619,1.93545675309555,5.26004668504705,2.1741446163125,1.75285536972696,2.09480703263551,8.30570470912585,1.3188030092143
2.0,Alaska,29740.0,80.3466228937557,0.597269195651667,2.6930801097742,11.5718136648741,3.84647971321423,4.62987361866206,2.54716015522108,4.86541184535703,8.27109072124381,2.14258367164497,4.59410696130918,2.47554744007525,1.31090956689627,0.790747624628202,5.26141816562675,0.988871179609461
3.0,Arizona,334774.0,94.8684570956948,0.966206431346571,3.7476394296566,17.2532629365977,4.76519135854239,8.20828701500674,2.66670353976179,4.9923975887971,8.60595912612965,2.58077402514772,5.36920309467019,1.7020937922384,1.80229914579778,1.63525592537418,7.26034674538032,1.25460776116898
4.0,Arkansas,344680.0,100.185746066982,1.20294007244757,2.53243582507173,24.1940578343612,8.22016208072448,7.44909449262827,3.81213466994873,5.50144739351838,9.32966115524623,2.07491901819755,5.09455200081042,1.68127248122403,1.80470478931935,1.60838596294895,8.63521895938149,1.31915137838785
5.0,California,1815410.0,93.6190220243551,0.764086041232592,3.1425308661916,17.2721264019522,5.47719821581751,7.34815202035385,2.82017287572894,4.29525705543347,7.74121281337674,2.43993554371956,4.44326164202606,1.59907878117956,1.6977302464108,1.72657079123745,8.10977922905572,1.35967022319317
6.0,Colorado,264604.0,89.8666132156163,0.821426755812166,3.77740473520878,13.8620982554197,4.26311345102007,5.83263422657887,1.98596499798618,4.70486362354433,8.7145088547135,3.33664239771709,6.03921764870534,1.77984272697487,1.65515144095486,1.26136335562737,6.80620128357118,1.10800651963257
7.0,Connecticut,393433.0,92.9904845412267,1.22219554439208,2.32605366895295,16.7346940573275,6.23714031792133,6.7769258616368,2.74871271918145,4.05337405600192,7.49263375949669,2.81616435770083,4.29717338005787,1.3625920699989,2.01624987527336,2.62045349737311,6.68666503789488,1.53676376453881
8.0,Delaware,83323.0,97.3421625899451,1.09067932948683,2.28970142295628,18.8082186751695,6.39243785717088,7.1483717521473,4.36247416704822,4.11777850047078,8.59848095725796,2.59595077111113,5.58180414541744,1.68608608408069,2.29143872828114,2.05964570686359,6.04035105132184,1.31726631379413
9.0,District of Columbia,56892.0,100.434511413345,0.753646371041255,3.48044204095257,17.1940589095563,5.74925248216718,6.33913557405483,1.64779323084475,3.43077543102955,8.59923506254224,2.63563846089021,4.28286401703323,1.97974136076939,2.24501543890539,2.117363788896,9.51205736463595,1.21402991214413
10.0,Florida,1792330.0,100.32309089802,1.21099758136942,3.56638792206459,21.6121763639264,6.82422001487532,8.26355101800388,4.13606253837533,4.34579655346689,8.41386374921747,2.63830932720183,5.352589981901,1.38813807054537,2.05271711202,1.88964774856702,6.30679261361819,1.48282613484248
