HSA #,HSA label,Medicare Enrollees (1995),"All Surgical Discharges per 1,000 Medicare Enrollees (1995)","Back Surgery per 1,000 Medicare Enrollees (1995)","Coronary Angiography per 1,000 Medicare Enrollees (1995)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1995)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1995)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1995)","Cholecystectomy per 1,000 Medicare Enrollees (1995)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1995)","Hip Replacement per 1,000 Medicare Enrollees (1995)","Knee Replacement per 1,000 Medicare Enrollees (1995)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1995)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1995)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1995)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1995)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1995)"
49017,VA-Fredericksburg,16410,102.605355877519,2.53284649621889,23.8768795566765,6.89704226085094,7.9954358970127,3.66023381602419,6.33988216336267,9.39886786608388,3.03702326668575,4.96907499475442,,1.90226932046756,2.038670164878,6.49054761992515,
49018,VA-Front Royal,3564,94.2325740217486,,17.4661135463598,,,,,,,,,,,,
49019,VA-Galax,7636,87.6957366949605,,16.246119483195,4.30540020677064,6.4677348352592,,4.65797335485903,9.86783415491717,,2.69535037596568,,,,10.6398162597099,
49020,VA-Gloucester,6339,103.956577053108,,16.7967968288089,6.12926008630157,6.43495620091387,,5.89308441712665,7.4496591000624,,6.81464909301788,,,,,
49021,VA-Grundy,2798,97.4815444629955,,26.092744203009,,,,,,,,,,,,
49022,VA-Hampton,8237,97.4666333043986,,21.1449355043709,6.89287369759806,3.7254790963939,,4.21479230476242,7.13557957094927,,3.30498320386385,,,,8.12589398257023,
49023,VA-Harrisonburg,15101,77.9313459129941,1.47504060491818,12.6154925854636,3.82431118685918,3.45790947933271,1.65261484583708,4.04941431915043,8.04550642983434,2.31351423566614,4.2837508855304,,1.86679116014488,,5.43917300022938,
49024,VA-Hopewell,4084,113.324094912839,,27.9814656017801,,,,,9.99855288848922,,,,,,,
49025,VA-Hot Springs,891,92.3040200039687,,,,,,,,,,,,,,
49026,VA-Kilmarnock,6828,107.218244182847,,24.5145345177334,8.88872110034482,4.98758259058116,,4.51516024556067,9.40023695100741,,4.71649534816627,,,,6.52419511667174,
49027,VA-Lebanon,3726,84.7426692639612,,14.0535132517092,,,,,9.43680327853518,,,,,,,
49028,VA-Leesburg,4824,77.087277112825,,10.7859690255858,3.11365231765158,3.93899764685115,,,9.71673380920657,,,,,,,
49029,VA-Lexington,4505,99.7764672824608,,19.5221259472644,8.34474782543865,,,,7.68761536379232,,,,,,,
49030,VA-Low Moor,4658,100.005040058534,,13.2439816358255,4.81837417930071,,,,7.81892037693991,,,,,,,
49031,VA-Luray,2610,78.5874321588667,,11.2157065740052,,,,,,,,,,,,
49032,VA-Lynchburg,27675,85.3901856433828,3.46510458270014,14.8945918484581,6.33782251796612,3.67143115066364,2.56084156202906,4.82508829519385,8.83241866361733,2.19451872781348,4.1301687880005,2.1704177743172,1.64042165027009,1.00473899650253,8.62369899717988,1.49560286202217
49033,VA-Manassas,5600,87.8002880548617,,8.87567918694403,4.24336109590977,2.81095612905458,,4.90283061723125,7.4820473741129,,,,,,,
49034,VA-Marion,5329,75.9536204520246,,10.5235239998264,5.27645682015741,2.3618935228916,,5.1884184247548,6.86899123707424,,,,,,,
49035,VA-Martinsville,11542,90.5638160173435,2.07896061556787,22.01111902965,4.98326237719061,5.20366003026042,4.067748963152,5.29442470259884,10.2887561267914,,3.30775998065127,,,,8.1171992340414,
49036,VA-Nassawadox,6325,84.3416725208706,,14.1974782739672,5.58878580207038,4.74764641202641,,2.89400919231024,8.92553256551863,,6.35052183670781,,,,,
49037,VA-Newport News,26804,101.933989515875,5.40251002711525,21.5316847131662,6.66722195523017,6.62554588863893,3.90935210047876,4.79647693188439,9.21994355968834,1.74514475399265,5.57574027757105,1.8640344558182,2.045630937215,2.71174777258525,6.31631799198395,0.829814954055853
49038,VA-Norfolk,31105,94.307299333481,3.68717537176819,16.0285479374397,5.71019022633582,4.69351076073331,3.13674112508798,4.40784587578633,9.05185419397071,2.18409901506877,4.13242115237165,2.14227242490188,1.52007886743446,3.31270816514487,5.1783600223849,0.88190499336165
49039,VA-Norton,4073,86.4707679877379,,10.4943364176575,,,,,7.92722219057712,,,,,,,
49040,VA-Pearisburg,3229,96.1406454372988,,15.0151928138527,,,,,,,,,,,,
49041,VA-Pennington Gap,2747,81.6677696046613,,13.010708246755,,,,,,,,,,,,
49042,VA-Petersburg,14150,93.0836147231536,3.25739883219789,24.2680259570802,7.25550671560989,6.78639173506112,2.87594819098499,4.1244161973786,8.89236432541792,2.36129453985541,4.51652056958541,,2.32912283451115,1.67425525467555,3.46482743764468,
49043,VA-Portsmouth,18778,103.932691321682,3.65949859005941,22.9592598656691,8.40587048309598,4.87568279365848,5.18671811073143,6.10014137932779,8.51063441951929,1.53027547252293,4.90384162278286,,2.34664760198486,2.65125849485689,10.4023746749632,
49044,VA-Pulaski,3182,96.1978046291318,,18.3699990376544,,,,,,,,,,,,
49045,VA-Radford,4414,79.9582819827851,,14.0490828632675,7.07378479061941,,,,6.31594887025853,,,,,,,
49046,VA-Reston,5924,82.1907479270717,,9.5009661925646,4.54449554896508,4.34958076770688,,2.55537141208132,11.2442706173234,,3.3994661639974,,,,,
49047,VA-Richlands,3619,79.8522414853782,,16.5727896412061,,,,,11.3895860577912,,,,,,,
49048,VA-Richmond,97163,105.545252488086,3.91307303612435,23.8465139178445,6.82938862389492,9.06409802533295,3.6036882100066,4.14321442884851,8.89278363663369,2.35379152063433,4.82943327545745,2.19860310019368,1.9044377834472,2.89043289613046,6.47979040774819,1.24523942552002
49049,VA-Roanoke,34572,90.3861703174734,2.08819500494426,18.2357007337208,6.1296285766727,4.19003774771805,2.94348591312255,6.26231055566899,8.11874676092655,1.6890281918147,3.80177420303843,2.0128902130181,2.08375456581791,2.03629359263026,6.19900403884882,1.17504579760436
49050,VA-Rocky Mount,3274,92.614226508504,,22.5234916432707,,,,,,,,,,,,
49051,VA-Salem,7149,90.0090203984585,,17.6322645381209,5.95204867444676,2.49257884673361,,5.83773037010977,9.6839758275055,,4.31432728847146,,,,,
49052,VA-South Boston,9346,84.31951759929,,19.8296122390419,5.94990489462842,4.1241568667821,,4.7912044881244,9.03092980969043,,4.13979478203804,,,,8.17286906209323,
49053,VA-South Hill,4716,104.042370830451,,26.6586255019228,,,,,7.01112518568187,,,,,,,
49054,VA-Staunton,14741,92.1560257433342,2.9587535408673,14.6428684560004,4.73723511424085,3.229619393139,2.18359908907651,6.47613797137607,8.30746584451311,2.45000985109134,5.84312148634292,,1.17671113721292,,9.83601564950561,
49055,VA-Stuart,2314,97.6938481884448,,16.5287343226408,,,,,,,,,,,,
49056,VA-Suffolk,8010,100.392365693886,,21.8413739460026,8.36896755632259,5.71575614774788,,6.05610395342933,11.0535255385031,,5.32968282955159,,,,3.83023668248833,
49057,VA-Tappahannock,4202,112.315859750974,,31.3667568110219,,,,,7.48405077178728,,,,,,,
49058,VA-Tazewell,1983,89.845030688845,,8.60499878352957,,,,,,,,,,,,
49059,VA-Virginia Beach,20165,96.6982135170914,3.09087888098991,19.3198569226949,5.72567902223673,7.09460746205255,3.93850969211683,4.12543925743744,7.43864277105152,2.4887932388601,4.39203074782716,,1.51682234124303,1.75100071644736,8.96208159048757,
49060,VA-Warrenton,5064,92.4044173633554,,9.80463415140536,3.91945653404682,4.33885189574612,,,7.4634073310723,,,,,,,
49062,VA-Williamsburg,8328,92.7683576718227,,16.1240528459547,4.44370230574895,5.41480314841116,,4.69695291110818,8.76144404328678,,3.69842392890436,,,,10.5481049805853,
49063,VA-Winchester,13489,102.534535451498,3.50220644133106,24.4412309852934,6.42502061198885,8.1011400869061,2.29417570924958,5.3896553250754,9.62231963826628,2.39881476307314,4.52145164488637,,,,6.60521585706431,
49065,VA-Woodbridge,5196,84.2662174772024,,13.0802358089023,5.8783745723178,5.27851562910864,,,9.32297763498076,,,,,,,
49066,VA-Woodstock,3483,92.2845607275057,,19.132331303423,,,,,9.17356518630182,,,,,,,
49067,VA-Wytheville,4904,97.0401592829412,,13.3517548687654,5.80146173224639,4.19055305103894,,,9.97602010353509,,,,,,,
